epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,4368.91,0.70679,0.6063,1.17613,0.90185,0.85045,0.89856,0.71019,0.80043,0.59838,1.32482,0.000373,0.000373,0.000373
78,4425.36,0.71049,0.60345,1.1817,0.91247,0.85722,0.90344,0.71465,0.7862,0.58293,1.30923,0.00036475,0.00036475,0.00036475
79,4481.65,0.69471,0.59852,1.17184,0.89569,0.87212,0.90729,0.72152,0.76973,0.57667,1.29878,0.0003565,0.0003565,0.0003565
80,4538.08,0.70379,0.60346,1.17145,0.88001,0.8842,0.90751,0.71841,0.78004,0.58069,1.30546,0.00034825,0.00034825,0.00034825
81,4594.41,0.70402,0.599,1.17657,0.87706,0.87871,0.90107,0.71706,0.7642,0.58243,1.29203,0.00034,0.00034,0.00034
82,4650.71,0.69835,0.58285,1.1701,0.89327,0.85977,0.90074,0.71545,0.76465,0.58565,1.29245,0.00033175,0.00033175,0.00033175
83,4707.22,0.70802,0.59089,1.17835,0.90527,0.8634,0.90582,0.71711,0.77212,0.57419,1.30172,0.0003235,0.0003235,0.0003235
84,4763.63,0.69237,0.58161,1.16321,0.90726,0.86398,0.90688,0.71573,0.77953,0.5797,1.30697,0.00031525,0.00031525,0.00031525
85,4820.04,0.70273,0.58896,1.1694,0.89241,0.87875,0.90784,0.72171,0.76061,0.5718,1.27859,0.000307,0.000307,0.000307
86,4876.19,0.68288,0.57621,1.16508,0.91158,0.86487,0.9094,0.72458,0.77295,0.57597,1.30231,0.00029875,0.00029875,0.00029875
87,4932.22,0.68823,0.58432,1.17046,0.90066,0.87402,0.9053,0.71616,0.76595,0.59066,1.29504,0.0002905,0.0002905,0.0002905
88,4988.49,0.68188,0.5761,1.16203,0.89367,0.87387,0.90717,0.72549,0.74945,0.57191,1.28309,0.00028225,0.00028225,0.00028225
89,5044.93,0.68327,0.57428,1.16777,0.90407,0.87897,0.90844,0.73034,0.74019,0.55697,1.27259,0.000274,0.000274,0.000274
90,5101.13,0.68229,0.55726,1.16174,0.89231,0.87183,0.90776,0.73031,0.74537,0.55377,1.27396,0.00026575,0.00026575,0.00026575
91,5157.53,0.67885,0.55769,1.16271,0.89436,0.86833,0.90596,0.72551,0.77228,0.57358,1.29889,0.0002575,0.0002575,0.0002575
92,5213.63,0.67594,0.5561,1.15382,0.90319,0.86327,0.90505,0.72479,0.76461,0.56921,1.29191,0.00024925,0.00024925,0.00024925
93,5269.79,0.67738,0.55071,1.15831,0.90382,0.87254,0.90573,0.72675,0.75405,0.57504,1.28664,0.000241,0.000241,0.000241
94,5326.21,0.67731,0.54904,1.15654,0.90265,0.87542,0.90711,0.72199,0.76102,0.56134,1.29379,0.00023275,0.00023275,0.00023275
95,5382.47,0.67433,0.55174,1.15117,0.89402,0.87964,0.90929,0.73021,0.74595,0.55914,1.27248,0.0002245,0.0002245,0.0002245
96,5438.7,0.66958,0.54114,1.14798,0.9101,0.86389,0.90909,0.72959,0.74543,0.55831,1.27758,0.00021625,0.00021625,0.00021625
97,5495.24,0.6708,0.55463,1.15304,0.89094,0.8803,0.90855,0.73032,0.73778,0.56551,1.27498,0.000208,0.000208,0.000208
98,5551.77,0.66331,0.54189,1.14748,0.91646,0.86301,0.90582,0.72672,0.74832,0.56077,1.28385,0.00019975,0.00019975,0.00019975
99,5608.3,0.66699,0.54239,1.15223,0.90394,0.85966,0.90378,0.72496,0.75794,0.5663,1.28896,0.0001915,0.0001915,0.0001915
100,5664.67,0.66501,0.53761,1.14933,0.88479,0.8876,0.90712,0.73083,0.74107,0.5522,1.26878,0.00018325,0.00018325,0.00018325
101,5720.98,0.66029,0.52881,1.14684,0.90654,0.87207,0.90762,0.73015,0.74121,0.54526,1.27456,0.000175,0.000175,0.000175
102,5777.36,0.64595,0.52401,1.12938,0.91571,0.86501,0.90766,0.73088,0.74883,0.54981,1.27621,0.00016675,0.00016675,0.00016675
103,5833.65,0.64891,0.53305,1.14562,0.90658,0.87807,0.90986,0.73413,0.74254,0.54724,1.27707,0.0001585,0.0001585,0.0001585
104,5890.05,0.65379,0.53128,1.1462,0.90331,0.87829,0.90822,0.73321,0.7407,0.5517,1.27348,0.00015025,0.00015025,0.00015025
105,5946.49,0.64482,0.52273,1.13924,0.91414,0.87218,0.91051,0.73751,0.73558,0.54709,1.26591,0.000142,0.000142,0.000142
106,6002.94,0.66229,0.53018,1.14749,0.91877,0.87045,0.90863,0.73587,0.73282,0.55454,1.2634,0.00013375,0.00013375,0.00013375
107,6059.45,0.64364,0.52179,1.134,0.90819,0.87882,0.90836,0.73575,0.73123,0.54783,1.26675,0.0001255,0.0001255,0.0001255
108,6116.02,0.64844,0.51465,1.14534,0.91728,0.87068,0.9091,0.73476,0.73615,0.54603,1.26897,0.00011725,0.00011725,0.00011725
109,6172.29,0.64552,0.5136,1.14015,0.9134,0.87494,0.9103,0.73672,0.72675,0.5383,1.26686,0.000109,0.000109,0.000109
110,6228.58,0.64256,0.51777,1.12737,0.90828,0.88041,0.9102,0.73393,0.73824,0.54738,1.27847,0.00010075,0.00010075,0.00010075
111,6285.13,0.56219,0.42913,1.10047,0.8933,0.87204,0.90231,0.72612,0.75152,0.56275,1.29118,9.25e-05,9.25e-05,9.25e-05
112,6340.85,0.54411,0.39682,1.08619,0.90677,0.86268,0.90426,0.7333,0.73869,0.54395,1.27685,8.425e-05,8.425e-05,8.425e-05
113,6396.31,0.53812,0.38583,1.08133,0.90733,0.86281,0.90449,0.73151,0.73698,0.547,1.2722,7.6e-05,7.6e-05,7.6e-05
114,6451.72,0.53186,0.3844,1.06962,0.91739,0.85725,0.90655,0.73653,0.73273,0.53947,1.27014,6.775e-05,6.775e-05,6.775e-05
115,6507.35,0.54048,0.37986,1.0829,0.92276,0.85543,0.90717,0.73444,0.74282,0.54104,1.27978,5.95e-05,5.95e-05,5.95e-05
116,6563.01,0.52307,0.37389,1.06521,0.90934,0.86875,0.9061,0.73633,0.73341,0.53816,1.27199,5.125e-05,5.125e-05,5.125e-05
117,6618.7,0.52653,0.36893,1.06996,0.89995,0.87249,0.90324,0.73497,0.73191,0.54066,1.27122,4.3e-05,4.3e-05,4.3e-05
118,6674.31,0.52575,0.3709,1.06779,0.8968,0.87475,0.90406,0.73383,0.73452,0.53604,1.27322,3.475e-05,3.475e-05,3.475e-05
119,6729.88,0.51601,0.36446,1.06717,0.90286,0.87132,0.90655,0.73627,0.72719,0.53481,1.26749,2.65e-05,2.65e-05,2.65e-05
120,6786.2,0.51809,0.36398,1.06001,0.91355,0.86518,0.90755,0.7374,0.72288,0.53182,1.26159,1.825e-05,1.825e-05,1.825e-05
