epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,1279.67,1.01131,0.99465,1.23115,0.63154,0.57695,0.60261,0.41704,1.23483,1.38267,1.42316,0.00041425,0.00041425,0.00041425
73,1296.92,1.00987,0.99555,1.22176,0.61986,0.58895,0.61918,0.41627,1.24677,1.37054,1.39873,0.000406,0.000406,0.000406
74,1314.08,0.98484,0.97438,1.2208,0.64527,0.61477,0.63319,0.43119,1.24854,1.34419,1.41364,0.00039775,0.00039775,0.00039775
75,1331.3,0.99415,0.95141,1.21351,0.61907,0.59247,0.59859,0.40337,1.26324,1.40697,1.4281,0.0003895,0.0003895,0.0003895
76,1348.54,1.02313,0.97639,1.22431,0.6898,0.56223,0.62316,0.42601,1.24945,1.37902,1.41995,0.00038125,0.00038125,0.00038125
77,1365.76,1.00841,0.95813,1.21995,0.66603,0.58751,0.63176,0.43123,1.25136,1.36683,1.42232,0.000373,0.000373,0.000373
78,1382.92,0.98354,0.95378,1.21125,0.67201,0.5944,0.63392,0.42681,1.26848,1.33912,1.42561,0.00036475,0.00036475,0.00036475
79,1400.13,0.96296,0.94988,1.18822,0.62616,0.59605,0.6128,0.4257,1.23411,1.42284,1.40813,0.0003565,0.0003565,0.0003565
80,1417.31,0.99613,0.96565,1.21374,0.68383,0.569,0.62362,0.42739,1.2268,1.41443,1.39737,0.00034825,0.00034825,0.00034825
81,1434.6,0.97632,0.93214,1.20099,0.67388,0.54714,0.59812,0.41045,1.26442,1.45592,1.42276,0.00034,0.00034,0.00034
82,1451.79,0.9639,0.90541,1.18638,0.67313,0.57816,0.63166,0.43568,1.25285,1.37831,1.40305,0.00033175,0.00033175,0.00033175
83,1469.11,0.93636,0.87761,1.17802,0.65511,0.59045,0.63475,0.43123,1.25309,1.3603,1.41263,0.0003235,0.0003235,0.0003235
84,1486.29,0.94888,0.90028,1.18574,0.62856,0.58435,0.6193,0.42274,1.27018,1.42306,1.42372,0.00031525,0.00031525,0.00031525
85,1503.57,0.96409,0.89959,1.19219,0.61851,0.5846,0.61214,0.41986,1.26724,1.41671,1.42139,0.000307,0.000307,0.000307
86,1520.88,0.96985,0.92539,1.1994,0.67126,0.56623,0.62036,0.43163,1.25154,1.38947,1.41677,0.00029875,0.00029875,0.00029875
87,1538.23,0.93809,0.89217,1.17374,0.68113,0.58549,0.61979,0.4303,1.23109,1.36408,1.40166,0.0002905,0.0002905,0.0002905
88,1555.43,0.9462,0.87598,1.17927,0.62609,0.62016,0.62822,0.43633,1.24407,1.33624,1.40935,0.00028225,0.00028225,0.00028225
89,1572.73,0.9403,0.88368,1.18486,0.6455,0.61076,0.63036,0.43508,1.23584,1.3426,1.41145,0.000274,0.000274,0.000274
90,1589.89,0.92381,0.88606,1.17106,0.63785,0.59304,0.6195,0.42355,1.26764,1.38053,1.42461,0.00026575,0.00026575,0.00026575
91,1607.07,0.94975,0.87303,1.18367,0.62438,0.59454,0.61952,0.41816,1.25516,1.38697,1.42904,0.0002575,0.0002575,0.0002575
92,1624.19,0.93325,0.86755,1.17246,0.67908,0.58968,0.63105,0.42728,1.2574,1.38359,1.43363,0.00024925,0.00024925,0.00024925
93,1641.4,0.9378,0.86022,1.16165,0.68133,0.58135,0.63086,0.43507,1.27139,1.37049,1.43776,0.000241,0.000241,0.000241
94,1658.54,0.93106,0.84585,1.17001,0.61458,0.60332,0.59996,0.4068,1.27852,1.44611,1.44445,0.00023275,0.00023275,0.00023275
95,1675.71,0.90896,0.8228,1.15576,0.63095,0.60239,0.62804,0.42953,1.2537,1.3579,1.42097,0.0002245,0.0002245,0.0002245
96,1692.88,0.91959,0.83596,1.16324,0.65971,0.59636,0.63472,0.43091,1.28405,1.34162,1.44979,0.00021625,0.00021625,0.00021625
97,1710.11,0.92381,0.82864,1.16701,0.67065,0.60504,0.63524,0.43665,1.2556,1.3511,1.41746,0.000208,0.000208,0.000208
98,1727.27,0.9055,0.79803,1.15474,0.70315,0.57916,0.63533,0.43054,1.25118,1.38788,1.42099,0.00019975,0.00019975,0.00019975
99,1744.57,0.90784,0.83091,1.15115,0.7127,0.5699,0.63461,0.42817,1.27224,1.39207,1.44283,0.0001915,0.0001915,0.0001915
100,1761.75,0.92861,0.82645,1.16077,0.64753,0.60967,0.62846,0.42943,1.2501,1.38464,1.42399,0.00018325,0.00018325,0.00018325
101,1779.02,0.88548,0.78192,1.13549,0.64362,0.58349,0.6141,0.42017,1.25435,1.43271,1.43201,0.000175,0.000175,0.000175
102,1796.44,0.90877,0.78857,1.14494,0.63567,0.59658,0.61988,0.42148,1.27611,1.40683,1.45197,0.00016675,0.00016675,0.00016675
103,1813.99,0.89608,0.80354,1.13972,0.63223,0.58098,0.61538,0.41764,1.25617,1.40688,1.44595,0.0001585,0.0001585,0.0001585
